Position	Rate
105547	0.4138006
105549	0.2069003
105553	0.4138006
105555	0.0413801
105575	0.0689668
105587	0.0078819
105692	0.4138006
105694	0.0188091
105738	0.0919557
105747	0.0168898
105796	0.0413801
105816	0.0394096
105837	0.0197048
105879	0.0394096
105900	0.0061304
106035	0.2758671
106038	0.0059971
106176	0.1655202
106181	0.0258625
106213	0.0459778
106231	0.1182287
106238	0.0223676
106275	0.0197048
106317	0.028538
106346	0.1379335
106352	0.0044978
106536	0.0046494
106714	0.0037279
106936	0.0034628
107175	0.011337
107248	0.016552
107298	0.0074559
107409	0.0097365
107494	0.8276012
107495	0.0027134
107800	0.0131365
107863	0.0236457
107898	0.0079577
108002	0.005374
108156	0.0016388
108661	0.0096233
108747	0.0038138
108964	0.021779
109002	0.0116564
109073	0.0036458
109300	0.0059971
109438	0.0018556
109884	0.004097
110086	0.0001437
115845	0.0866556
115913	0.1919948
115997	4.0095767
116003	0.5768619
116061	8.1867584
116066	5.0788728
116075	3.865713
116088	0.3156404
116265	0.0670007
117099	1.9268475
117128	0.1967556
117412	0.4365514
117540	0.6008449
117633	0.5532532
117734	0.4078728
117871	2.1491761
117897	0.1578491
118251	13.9696445
118255	7.982654
118262	18.6261927
118265	1.8626193
118295	1.4704889
118333	2.7939289
118353	1.1175716
118403	2.1491761
118429	1.7462056
118461	0.3267753
118632	1.164137
118680	0.4817119
118796	0.1995664
119076	1.0159741
119131	11.1757156
119136	3.991327
119150	11.1757156
119155	7.982654
119162	27.939289
119164	3.4924111
119180	2.7939289
119200	1.3304423
119242	2.7939289
119262	2.069577
119289	2.6608847
119310	0.8596704
119375	0.396302
119516	1.5521827
119552	0.9313096
119612	1.4327841
119651	6.2087309
119660	1.9956635
119688	55.8785781
119689	13.9696445
119693	55.8785781
119694	0.9978318
119750	18.6261927
119753	6.2087309
119762	6.9848223
119770	6.9848223
119778	27.939289
119780	1.8626193
119810	13.9696445
119814	27.939289
119816	2.4295034
119839	5.0798707
119850	0.9803259
119907	0.4139154
120042	7.982654
120049	2.6608847
120070	0.4989159
120182	0.2611149
120396	0.5079871
120506	0.7760914
120578	55.8785781
120579	2.6608847
120600	18.6261927
120603	0.0111914
125596	0.2551533
125815	0.657395
125900	0.1740766
126221	0.3286975
126391	0.2539935
126611	0.7551159
126685	0.4656548
126805	0.426554
126936	1.9956635
126964	2.6608847
126985	3.2869752
127002	55.8785781
127003	3.7252385
127018	3.991327
127032	55.8785781
127033	0.4170043
127167	0.1425474
127559	1.6932902
127592	0.173536
127914	2.7939289
127934	2.3282741
127958	0.7450477
128033	6.2087309
128042	4.6565482
128054	2.6608847
128075	1.8626193
128105	55.8785781
128106	1.0956584
128157	4.6565482
128169	11.1757156
128174	18.6261927
128177	3.4924111
128193	0.9470945
128252	2.2351431
128277	27.939289
128279	1.6932902
128312	55.8785781
128313	4.2983522
128326	0.1336808
128744	0.3267753
128915	0.689859
128996	1.8626193
129026	0.2793929
129226	0.1610334
129573	18.6261927
129576	0.4170043
129710	0.2271487
129956	0.4542974
130079	0.716392
130157	0.7760914
130229	3.7252385
130244	55.8785781
130245	0.2551533
130464	3.7252385
130479	2.6608847
130500	3.7252385
130515	3.4924111
130531	55.8785781
130532	7.3222893
130540	29.2891571
130542	3.2543508
130560	2.2530121
130586	58.5783143
130587	5.3253013
130598	4.5060242
130611	0.5578887
130716	60.2721078
130764	782.3273457
130768	322.1628438
130778	35.9097579
130869	204.2367479
130885	326.7787966
130895	108.9262655
130925	544.6313277
130931	22.692972
131075	363.0875518
131084	1633.893983
131086	49.5119389
131152	68.078916
131200	121.0291839
131227	363.0875518
131236	1089.2626553
131239	272.3156638
131251	121.0291839
131278	488.3655319
131284	138.6531717
131296	252.9405853
131299	0.3728815
131359	0.6779665
131392	0.2796612
131472	0.2431836
131564	0.8604959
131590	7.457631
131593	0.0296723
132347	0.1645066
132483	7.457631
132486	0.2983052
132561	0.2306484
132658	5.5932232
132662	22.3728929
132663	0.2405687
132756	0.0609616
133123	2.7966116
133131	0.4971754
133176	0.1775626
133302	1.7209918
133315	0.2215138
133416	0.7990319
133444	0.476019
133491	2.7966116
133499	1.3983058
133515	0.7990319
133543	22.3728929
133544	2.2372893
133554	2.0338994
133565	4.4745786
133570	3.1961276
133577	1.1775207
133596	0.2259888
133695	2.485877
133704	0.3339238
133771	22.3728929
133772	1.3983058
133788	0.0023462
143324	0.0994351
143549	0.4971754
143594	0.6214692
143630	1.2429385
143648	1.0653759
143669	0.2983052
143744	3.7288155
143750	0.1278451
143925	0.4143128
143979	0.1962534
144093	2.485877
144102	0.7457631
144132	0.089851
144381	0.1734333
144510	0.0508475
144950	0.3667687
145011	0.1256904
145189	0.9727345
145212	0.0383755
145795	1.7209918
145808	0.0201921
146916	0.1501536
147065	0.0396682
147629	0.2405687
147722	0.5736639
147761	0.4863672
147807	0.215124
147911	0.2431836
148003	3.1961276
148010	0.1452785
148164	1.8644077
148176	0.2130752
148281	0.1147328
148476	3.7288155
148482	1.3983058
148498	0.2015576
148609	0.1031009
148826	3.7288155
148832	3.7288155
148838	0.1521966
148985	3.1961276
148992	0.3339238
149059	0.3667687
149120	0.7217062
149151	0.1177521
149341	0.3441984
149406	0.199758
149518	0.1979902
149631	0.0902133
149879	0.1682172
150012	1.4915262
150027	0.0452893
150521	0.0238772
151458	1.8644077
151470	0.6991529
151502	0.1734333
151631	0.3107346
151703	0.020968
152770	0.2193421
152872	0.8286257
152899	0.0860496
153159	0.0940038
153397	1.3160525
153414	0.0035654
159689	0.2832012
159768	0.0366168
160379	0.6779665
160412	0.4143128
160466	0.4565897
160515	0.0050549
164941	0.2943802
165017	0.130075
165189	0.0932204
165429	3.1961276
165436	0.066586
165772	0.022923
166748	0.0684186
167075	1.7209918
167088	0.3925069
167145	0.0527663
167569	3.7288155
167575	0.2542374
167663	11.1864464
167665	0.5736639
167704	0.0972734
167934	0.2695529
168017	0.1129944
168215	0.3339238
168282	0.0575139
168671	1.3160525
168688	11187.6077686
168787	317.0983544
168805	1141.554076
168810	815.3957686
168817	1902.5901267
168820	300.4089674
168839	407.6978843
168853	211.398903
168880	356.7356488
168896	2853.88519
168898	713.4712975
168906	271.7985895
168927	5707.7703801
168928	59.4559415
169024	167.8755994
169058	259.4441082
169080	1141.554076
169085	951.2950633
169091	2853.88519
169093	82.7213099
169162	1902.5901267
169165	248.1639296
169188	5707.7703801
169189	951.2950633
169195	29.7279707
169387	53.3436484
169494	57.0777038
169594	1426.942595
169598	439.05926
169611	1902.5901267
169614	248.1639296
169637	815.3957686
169644	634.1967089
169653	951.2950633
169659	815.3957686
169666	1141.554076
169671	237.8237658
169695	518.8882164
169706	1902.5901267
169709	518.8882164
169720	713.4712975
169728	380.5180253
169743	5707.7703801
169744	1141.554076
169749	178.3678244
169781	1902.5901267
169784	1449.8670026
170057	0.2124587
170069	0.0078446
170394	0.0065205
170785	0.0980579
170811	0.2832783
170820	0.0123164
171027	0.0048013
171558	0.0229685
171669	2.5495048
171670	0.0260154
171768	0.1593441
171784	0.0944261
171811	0.062183
171852	0.0283278
171942	0.110848
171965	0.0314754
172046	0.0018107
173454	0.001768
174896	0.0205605
175020	0.0296454
175106	0.0542448
175153	0.4249175
175159	0.0107574
175396	0.025495
175496	0.1341845
175515	0.0109421
175748	0.043957
175806	0.0369493
175875	0.0322722
175954	0.0041187
176573	0.0293047
176660	0.0053901
177133	0.0040213
177767	0.6373762
177771	0.0271224
177865	0.2549505
177875	0.0179543
178017	0.0151756
178185	0.0653719
178224	0.0221696
178339	0.0113817
178563	0.002365
179641	0.364215
179648	0.0157377
179810	1.2747524
179812	0.0579433
179856	0.1158866
179878	0.509901
179883	0.0463546
179938	0.0481039
179991	0.0155458
180155	0.0081454
180468	0.2317732
180479	0.079672
180511	0.0067447
180889	0.1274752
180909	0.0472131
180963	2.5495048
180964	0.0200748
181091	0.2124587
181103	0.0322722
181182	0.0086424
181477	0.0670922
181515	0.0056405
181967	0.0017379
183434	0.0183418
183573	0.2549505
183583	0.8498349
183586	0.0331105
183663	1.2747524
183665	0.509901
183670	0.0579433
183714	0.043957
183772	0.039836
183836	0.509901
183841	0.0134184
184031	0.0260154
184129	0.027712
184221	0.0417952
184282	0.0166634
184435	0.0104918
184678	0.0455269
184734	0.0653719
184773	0.0129416
184970	0.0164484
185125	0.0115887
185345	0.0910537
185373	0.0772577
185406	0.087914
185435	0.0268369
185530	0.1019802
185555	0.0339934
185630	0.0076792
185962	0.0212459
186082	0.0027355
187014	0.0118033
187230	0.0212459
187350	0.0303512
187434	0.0447282
187491	0.0048748
188014	0.0150858
188183	0.0064873
188576	0.0221696
188691	2.5495048
188692	0.3186881
188700	0.0140857
188881	0.0455269
188937	0.1274752
188957	0.0096208
189222	0.0105789
189463	0.0344528
189537	0.0136337
189724	0.0910537
189752	0.0223641
189866	0.072843
189901	0.6373762
189905	0.0210703
190026	0.0944261
190053	0.3186881
190061	0.027712
190153	0.0166634
190306	0.1274752
190326	0.364215
190333	0.8498349
190336	0.032686
190414	0.2124587
190426	0.0044262
191002	0.6373762
191006	0.072843
191041	0.0386289
191107	0.509901
191112	0.1821075
191126	0.0354098
191198	0.8498349
191201	0.2832783
191210	0.8498349
191213	0.1416392
191231	0.0607025
191273	0.0531147
191321	0.0197636
191450	0.0090408
191732	0.013856
191916	0.1821075
191930	1.2747524
191932	0.509901
191937	0.072843
191972	0.0653719
192011	0.0150858
192180	0.1499709
192197	0.1274752
192217	0.0592908
192260	0.079672
192292	0.087914
192321	0.0653719
192360	0.0191692
192493	0.509901
192498	0.8498349
192501	0.0708196
192537	0.1158866
192559	1.2747524
192561	0.2317732
192572	0.0038512
193234	0.0071615
193590	0.0490289
193642	0.0542448
193689	0.1019802
193714	0.0178287
193857	0.0249951
193959	0.0344528
194033	0.0046439
194582	0.0084983
194882	0.0424917
194942	0.010849
195177	0.0043581
195762	0.0293047
195849	0.0265573
195945	0.0252426
196046	0.0592908
196089	0.0005035
201153	0.0132787
201345	0.0080681
201661	0.2549505
201671	0.0236065
201779	0.0566557
201824	0.0386289
201890	0.1821075
201904	0.1019802
201929	0.0314754
202010	0.0447282
202067	0.169967
202082	0.0257526
202181	0.0067269
202560	0.0029038
203438	0.0109892
203670	0.0086132
203966	0.072843
204001	0.0364215
204071	0.0380523
204138	0.0318688
204218	0.0249951
204320	0.2124587
204332	0.0303512
204416	0.1158866
204438	0.0231773
204548	0.2124587
204560	0.0245145
204664	0.0113817
204888	0.0182107
205028	0.0065372
205418	0.169967
205433	0.043957
205491	0.1274752
205511	0.0173436
205658	0.072843
205693	0.1274752
205713	0.2832783
205722	0.0180816
205863	0.0034314
206606	0.0641439
206647	0.0400715
206713	0.0500109
206767	0.0761668
206808	0.0496111
206880	0.0317357
206993	0.0583476
207056	0.0847358
207104	0.0079632
207852	0.0648192
208003	0.0214811
208580	1.1276644
208602	0.6689193
208666	0.0893677
209323	1.4495461
209372	0.2650329
209669	0.8222999
209768	1.2424309
209834	0.6297282
209965	41.2472001
209967	2.2915111
210003	5.4996267
210018	1.195571
210087	13.7519055
210093	6.8759528
210105	27.5038111
210108	4.5839685
210126	0.0632272
211431	0.4275204
211624	0.1562717
212152	0.8777812
212246	41.2557166
212248	0.9167937
212338	0.2806511
212632	0.3248482
212886	4.5839685
212904	0.0565922
214362	0.3966896
214570	0.0170337
219414	2.7007802
219445	42.1644291
219447	85.5569401
219448	7.227543
219460	1.6205672
219514	11.0525242
219522	0.7302227
219646	1.6023306
219703	1.3287743
219772	4.3967133
219793	30.9706017
219796	31.2476724
219799	2.8557691
219832	2.0013463
219880	1.3272496
219957	5.5688565
219984	7.524186
220011	5.7534634
220057	4.7922447
220117	6.1350867
220165	14.7693456
220185	296.0852656
220186	98.9278734
220189	17.5199805
220206	99.4047984
220209	29.8384726
220219	7.4749479
220259	33.2314533
220268	16.6223506
220286	33.3241888
220295	2.3616908
220422	1.3885867
220638	2.1578038
220777	0.7872303
221158	0.5846681
221671	41.9055269
221675	0.0070497
221887	0.0196651
221963	0.0332121
222008	0.0879145
222025	0.4981822
222028	0.0996364
222043	0.0553536
222070	0.2135067
222077	1.4945467
222078	0.0747273
222098	1.4945467
222099	0.1067533
222113	0.4981822
222116	0.0830304
222134	0.0125592
222253	0.1358679
222264	0.0253313
222323	0.0364524
222364	0.0452893
222397	0.0060022
222646	0.0105996
222787	0.0046705
223107	0.7472734
223109	0.0347569
223152	0.4981822
223155	0.0467046
223187	0.4981822
223190	0.012884
223306	0.030501
223355	0.0934092
223371	0.0111533
223505	0.025768
223563	0.00722
223770	0.0482112
223801	0.0149455
223901	0.0027728
224440	0.0553536
224467	0.0016157
225392	0.7472734
225394	0.3736367
225398	0.0076643
225593	0.0097683
225746	0.0332121
225791	0.0427013
225826	0.0169835
225914	0.0213507
225984	0.0262201
226041	0.1660607
226050	0.0149455
226150	0.0079497
226338	0.1358679
226349	0.0024992
226947	0.0439573
226981	0.0078249
227172	0.0996364
227187	0.0287413
227239	0.1358679
227250	0.0934092
227266	0.0173785
227352	0.0245008
227413	0.028199
227466	0.0036188
227879	0.0075865
228076	0.0293048
228127	0.006387
228361	1.3588956
228376	0.9075511
228409	0.1455424
228778	1.8510774
228848	1.3770642
228953	24.133541
228959	0.5484896
229223	0.6407135
229449	0.3593083
229852	0.1941035
230598	13.1637496
230609	144.8012461
230610	1.6454687
230698	18.1001558
230706	2.1294301
230774	1.1138557
230904	1.9052796
230980	1.0726018
231115	2.0111284
231187	1.8100156
231267	9.0500779
231283	6.8952974
231304	1.4480125
231404	8.5177204
231421	0.5080745
231706	0.7425705
231901	24.133541
231907	5.1714731
231935	20.6858923
231942	0.437466
232273	5.7920498
232298	0.2190639
232959	4.3879165
232992	0.6734942
233207	0.4716653
233514	1.0269592
233655	0.4469174
233979	0.7425705
234174	0.234686
234791	0.2238041
235438	0.9282131
235594	0.3010421
236075	1.064715
236211	8.0445137
236229	2.8960249
236279	0.2385523
236886	4.2588602
236920	2.5403727
236977	3.0166926
237025	13.1637496
237036	5.3630091
237063	1.2591413
237178	0.9850425
237325	1.5083463
237421	0.9402678
237575	28.9602492
237580	3.3674708
237623	36.2003115
237627	0.7313194
237825	144.8012461
237826	4.1371785
237861	1.8329272
237940	0.3790609
238322	3.7128525
238361	12.0667705
238373	0.4387917
238703	0.4993146
238993	1.316375
239103	0.6464341
239327	1.3660495
239433	48.267082
239436	0.6895297
239646	1.9306833
239721	0.4246371
240062	1.0492844
240200	0.2077493
240897	0.2324258
241520	3.7128525
241559	0.8722967
241725	0.3902999
242096	24.133541
242102	0.2949109
242593	2.2984325
242656	0.9106997
242815	0.3647387
243212	0.2647189
243759	0.1796542
244565	6.5818748
244587	14.4801246
244597	1.4336757
244698	1.8329272
244777	13.1637496
244788	144.8012461
244789	10.3429461
244803	16.0890273
244812	2.2625195
244876	2.4965732
244934	8.0445137
244952	1.0055642
245096	1.3790595
245201	0.4958947
245493	2.2625195
245557	1.2701864
245671	2.0685892
245741	0.9282131
245897	5.1714731
245925	3.5317377
245966	0.2167683
246634	4.1371785
246669	9.6534164
246684	0.9106997
246843	0.7541732
247035	0.1489725
248007	0.7956112
248189	1.2482866
248305	0.9589486
248456	0.0318454
253003	144.8012461
253004	28.9602492
253009	2.0985688
253078	4.6710079
253109	9.0500779
253125	1.2376175
253242	0.4626238
253555	4.8267082
253585	1.5404388
253679	144.8012461
253680	1.3532827
253787	1.6454687
253875	0.3253961
254320	3.6200312
254360	0.8619122
254528	12.0667705
254540	14.4801246
254550	0.9164636
254708	1.1967045
254829	0.6995229
255036	1.9835787
255109	0.4925212
255403	1.2701864
255517	1.0269592
255658	2.6327499
255713	1.6643821
255800	2.1939583
255866	1.0055642
256010	2.6815046
256064	2.1939583
256130	7.2400623
256150	0.5526765
256412	1.7035441
256497	24.133541
256503	4.8267082
256533	0.1713624
257378	3.3674708
257421	0.8775833
257586	48.267082
257589	2.6815046
257643	72.400623
257645	36.2003115
257649	6.8952974
257670	1.8100156
257750	0.4469174
258074	2.427961
258126	10.8747419
258134	0.3181582
258224	0.0160335
258740	0.0260166
259058	0.2852857
259087	0.1334401
259149	1.378881
259155	0.3447203
259179	0.0745341
259290	0.0950952
259377	0.0599513
259515	0.196983
259557	0.1199027
259626	0.2121355
259665	0.1103105
259740	0.0281404
260034	0.1723601
260082	0.0249948
260413	0.0413664
260613	0.0276699
260912	0.2236023
260949	0.2757762
260979	0.0160959
261493	0.0578551
261636	0.1074453
261713	0.01668
262209	1.0341608
262217	0.0336312
262463	2.7577621
262466	0.1378881
262526	0.192402
262569	0.0415743
262768	0.0442422
262955	0.0803232
263058	0.0381257
263275	0.0844213
263373	0.2236023
263410	2.0683216
263414	8.2732863
263415	8.2732863
263416	0.6894405
263428	0.7521169
263439	0.1504234
263494	0.306418
263521	0.0307557
263790	0.2177181
263828	0.2068322
263868	2.7577621
263871	0.0324443
264126	0.5515524
264141	0.0555254
264290	0.019019
264725	0.0249948
265056	0.0984915
265140	0.0672625
265263	0.2757762
265293	0.1047251
265372	0.1133327
265445	8.2732863
265446	0.0126891
266098	0.2363796
266133	0.0707118
266250	0.2507056
266283	8.2732863
266284	0.0281404
266578	0.1149068
266650	0.021378
267037	0.0919254
267127	0.153209
267181	0.2668802
267212	0.0984915
267296	0.0689441
267416	0.0622052
267549	0.0447205
267734	0.1181898
267804	0.0725727
267918	8.2732863
267919	0.0631549
268050	0.1880292
268094	0.0223
268465	0.2068322
268505	0.0636407
268635	0.1047251
268714	0.1181898
268784	0.1103105
268859	0.3447203
268883	0.0163181
269390	0.0780499
269496	0.3597081
269519	0.1591017
269571	0.2433319
269605	0.5515524
269620	4.1366431
269622	1.378881
269628	4.1366431
269630	1.6546573
269635	0.3597081
269658	2.0683216
269662	0.2954745
269690	0.0586758
269831	0.1060678
269909	0.096201
269995	0.0143633
270571	0.2363796
270606	0.919254
270615	0.0116361
271326	0.0152926
271867	0.1272813
271932	0.5515524
271947	0.0145145
272517	0.0773204
272624	0.0695234
272743	4.1366431
272745	0.2298135
272781	0.2433319
272815	0.0695234
272934	0.1234819
273001	0.0950952
273088	0.1021393
273169	0.0235706
273520	0.1654657
273570	0.0510697
273732	1.0341608
273740	0.1199027
273809	0.4866639
273826	0.6364066
273839	0.196983
273881	0.919254
273890	0.8273286
273900	0.2585402
273932	2.7577621
273935	0.7521169
273946	1.6546573
273951	1.378881
273957	0.2298135
273993	0.3760585
274015	0.2954745
274043	0.1008937
274125	0.3597081
274148	0.2363796
274183	0.4136643
274203	8.2732863
274204	8.2732863
274205	0.5515524
274220	0.1034161
274300	1.181898
274307	4.1366431
274309	4.1366431
274311	8.2732863
274312	0.2236023
274349	0.0732149
274462	0.7521169
274473	0.2363796
274508	0.179854
274554	4.1366431
274556	0.5170804
274572	0.0492458
274740	1.378881
274746	0.393966
274767	0.1591017
274819	0.192402
274862	1.181898
274869	0.4136643
274889	0.2954745
274917	0.306418
274944	8.2732863
274945	0.2068322
274985	0.2852857
275014	0.0570571
275159	0.2757762
275189	1.0341608
275197	0.1504234
275252	0.7521169
275263	1.378881
275269	0.0678138
275391	0.3597081
275414	0.0501411
275579	2.0683216
275583	0.065661
275709	4.1366431
275711	2.7577621
275714	0.7521169
275725	0.1504234
275780	0.0612836
275915	0.4354361
275934	0.4136643
275954	4.1366431
275956	0.2507056
275989	0.2068322
276029	0.306418
276056	0.1008937
276138	0.0413664
276338	2.0683216
276342	0.3182033
276368	1.6546573
276373	0.1760274
276420	0.1880292
276464	1.181898
276471	4.1366431
276473	0.179854
276519	0.306418
276546	2.7577621
276549	0.5170804
276565	0.0631549
276696	0.6894405
276708	0.306418
276735	0.3597081
276758	0.5170804
276774	0.4136643
276794	0.1378881
276854	0.2668802
276885	0.2236023
276922	0.8070915
276940	21.3509107
276943	23.3155497
276950	3.5449572
277048	64.3401645
277056	6.6767815
277157	12.0007843
277216	29.5019281
277240	354.0231378
277242	10.4124452
277310	0.6788555
278353	118.0077126
278359	39.3359042
278377	22.1264461
