Position	Rate
63418	29.8485929
63420	3.3165103
63438	1.4213616
63480	2.2960456
63506	0.3979812
63656	0.1530697
64046	0.008319
71222	0.7106808
71306	6.6330206
71315	1.4213616
71357	0.656013
71448	0.4627689
71577	1.4560289
71618	0.6707549
71707	0.0744354
72509	0.2551162
72743	2.1320424
72771	0.3618011
72936	2.8427231
72957	4.5920912
72970	1.0118167
73029	4.9747655
73041	0.0643983
73968	0.1883192
74285	1.3266041
74330	0.5852665
74432	0.9184182
74497	0.3335038
74676	59.6971858
74677	0.2331921
74933	0.4737872
75059	0.5330106
75171	0.2802685
75384	0.0904503
76044	0.2087314
76330	9.949531
76336	0.8177697
76409	0.9045028
76475	0.4264085
76615	0.4294762
76754	0.010339
82528	0.7752881
82605	0.1695943
82957	0.2802685
83170	2.2960456
83196	59.6971858
83197	0.1558673
83580	0.9949531
83640	0.4088848
83786	0.2162942
84062	0.6783771
84150	8.5281694
84157	0.0484949
85388	0.3353774
85566	1.5709786
85604	0.1587691
85980	3.7310741
85996	0.4814289
86120	1.4560289
86161	29.8485929
86163	0.3158581
86352	0.3826743
86508	0.3093118
86701	5.9697186
86711	1.0292618
86769	0.5969719
86869	0.2227507
87137	0.2003261
87435	1.3567542
87479	1.9899062
87509	4.9747655
87521	0.0707313
88365	0.4592091
88495	7.4621482
88503	0.1814504
88832	0.9184182
88897	2.1320424
88925	2.2960456
88951	19.8990619
88954	14.9242965
88958	9.949531
88964	1.5306971
89003	2.1320424
89031	0.9786424
89092	0.0965974
89710	5.7867508
89722	0.1202964
90314	2.5455311
90380	80.6596166
90383	0.5310718
90973	314.0027021
90974	0.0636664
95906	2.0933513
96056	2.1718115
96200	4.5212893
96260	8.8625025
96279	0.2058913
96354	0.7692413
96367	1.6646126
96372	0.5999991
96385	0.0493583
96540	0.0869379
96628	0.8500598
96637	0.1214371
96700	0.2318345
96733	0.0653892
96850	7.650538
96851	0.1416766
96905	0.4781586
96921	0.0466496
97085	0.3643113
97106	0.2550179
97136	0.1821557
97178	2.5501793
97181	0.0869379
97269	0.0209604
97634	1.9126345
97638	1.2750897
97644	0.5885029
97657	0.053877
97799	1.9126345
97803	1.2750897
97809	0.1048019
97882	0.546467
97896	0.6375448
97908	0.1233958
97970	0.1530108
98020	0.4500316
98037	0.2125149
98073	0.2833533
98100	0.2013299
98138	0.7650538
98148	0.170012
98193	0.3326321
98216	0.4026599
98235	0.2942515
98261	3.825269
98263	0.8500598
98272	0.5885029
98285	2.5501793
98288	1.092934
98295	0.5885029
98308	1.5301076
98313	1.2750897
98319	0.1779195
98362	0.8500598
98371	0.1961676
98410	0.1195397
98474	0.100665
98550	0.1233958
98612	0.0452695
98781	0.166316
98827	0.0384449
99026	0.3825269
99046	0.0750053
99148	0.0255871
99447	0.0164528
99912	0.3060215
99937	0.1195397
100001	0.0180437
100425	1.969758
100530	21.7520531
100807	52.3940757
100922	53.3214045
101035	1004.2197847
101041	401.6879139
101056	430.3799077
101070	172.1519631
101105	401.6879139
101120	669.4798565
101129	78.2508923
101206	162.8464516
101243	3012.6593541
101245	74.3866507
101326	200.8439569
101356	669.4798565
101365	125.5274731
101413	39.381168
101566	241.0127483
101591	31.0583439
101785	2.3777116
101931	0.3893519
102166	22.8744245
102170	1.5775465
102228	3.8124041
102252	0.4357033
102462	1.7263717
102515	0.8472009
102623	1.3656373
102690	3.2677749
102718	1.7595711
102770	1.6052228
102827	0.5865237
102983	0.5903077
103138	15.2496163
103144	1.1158256
103226	0.3452743
103491	0.0192182
108252	5.7186061
108268	0.466825
108464	2.0332822
108509	4.3570332
108530	2.3460948
108569	91.4976981
108570	1.0892583
108654	4.3570332
108675	30.4992327
108678	91.4976981
108679	1.8673
108728	45.748849
108730	22.8744245
108734	1.0054692
108825	5.0832054
108843	1.1437212
108923	18.2995396
108928	4.1589863
108950	23.8144018
108954	2.1649456
108998	0.0196651
113842	36.6867014
113871	66.1878105
113894	35.5534278
113947	2.3219625
114888	15.7871687
115028	27.6150704
115109	12.0259178
115295	5.3640784
115712	24.3132685
115804	7.0785465
116120	45.6494021
116169	86.0315656
116195	1118.4103525
116197	124.2678169
116215	279.6025881
116223	559.2051763
116227	139.8012941
116243	186.4017254
116255	745.6069017
116258	279.6025881
116266	745.6069017
116269	447.364141
116274	47.5919299
116321	319.545815
116328	279.6025881
116336	319.545815
116343	319.545815
116350	37.2803451
116410	25.7105828
116497	53.2576358
116539	745.6069017
116542	0.3117955
123716	77.1317484
123745	372.8034508
123751	93.2008627
123775	17.7525453
123901	124.2678169
123919	54.5566026
123960	248.5356339
123969	18.3345959
124091	55.9205176
124131	31.9545815
124201	89.4728282
124226	745.6069017
124229	223.6820705
124239	32.4176914
124308	27.6150704
124389	20.7113028
124497	14.6197432
124650	35.5050906
124713	27.6150704
124794	1118.4103525
124796	79.8864538
124824	1118.4103525
124826	1118.4103525
124828	223.6820705
124838	172.0631312
124851	372.8034508
124857	124.2678169
124875	745.6069017
124878	248.5356339
124887	745.6069017
124890	63.909163
124925	559.2051763
124929	22.5941485
125028	372.8034508
125034	77.1317484
125063	22.8247011
125161	10.7539457
125369	31.7027423
125437	52.3959008
125468	0.0323181
138055	6.7948793
138093	2.7739737
138160	11.3637499
138173	2.0193493
138223	8.4139554
138235	2.7288504
138272	2.0193493
138322	1.3462329
138397	2.5889093
138436	3.4816367
138465	0.9898771
138567	1.8029904
138623	0.877978
138738	0.2023396
139237	0.8484661
139356	0.2279175
139799	11.2186071
139808	2.6570385
139846	25.2418661
139850	100.9674643
139851	6.7311643
139866	14.4239235
139873	3.883364
139899	100.9674643
139900	6.7311643
139915	1.771359
139972	1.2164755
140055	2.0193493
140105	4.5894302
140127	12.620933
140135	1.422077
140206	3.6059809
140234	10.0967464
140244	3.7395357
140271	25.2418661
140275	1.6285075
140337	1.3462329
140412	33.6558214
140415	6.7311643
140430	1.2164755
140513	100.9674643
140514	11.2186071
140523	5.0483732
140543	0.197588
141054	16.8279107
141060	7.766728
141073	0.3781553
141340	1.7408184
141398	0.917886
141508	25.2418661
141512	10.0967464
141522	1.3285193
141598	2.1482439
141645	0.9096168
141756	1.0302802
141854	0.7888083
141982	3.1552333
142014	1.711313
142073	0.4428398
142301	0.6156553
142465	20.1934929
142470	0.019473
147655	0.9898771
147757	0.4054918
148006	0.4507476
148230	0.2569147
148623	100.9674643
148624	0.4189521
148865	0.6599181
149018	33.6558214
149021	2.0193493
149071	1.6827911
149131	0.6350155
149290	0.7950194
149417	20.1934929
149422	5.0483732
149442	4.5894302
149464	33.6558214
149467	16.8279107
149473	7.766728
149486	0.3399578
149783	1.422077
149854	33.6558214
149857	16.8279107
149863	0.6731164
150013	25.2418661
150017	3.883364
150043	25.2418661
150047	50.4837322
150049	2.4039872
150091	1.711313
150150	20.1934929
150155	100.9674643
150156	7.766728
150169	5.6093036
150187	10.0967464
150197	2.2947151
150241	3.0596201
150274	2.4626211
150315	1.941682
150367	33.6558214
150370	1.771359
150427	33.6558214
150430	11.2186071
150439	5.3140771
150458	5.9392626
150475	33.6558214
150478	33.6558214
150481	3.0596201
150514	0.8013291
150640	33.6558214
150643	4.0386986
150668	3.883364
150694	3.7395357
150721	1.6827911
150781	33.6558214
150784	2.4039872
150826	2.4039872
150868	8.4139554
150880	4.8079745
150901	0.9615949
151006	33.6558214
151009	2.0605605
151058	4.8079745
151079	2.2437214
151124	12.620933
151132	0.4138011
151376	0.8142537
151500	2.4626211
151541	2.3480806
151584	0.4006645
151836	0.0113459
160735	0.3753437
161004	0.8856795
161118	0.3781553
161385	0.7534885
161519	0.0579939
163260	1.3462329
163335	0.0831692
164549	0.0193796
169759	100.9674643
169760	1.4423923
169830	0.3165124
170149	0.3645035
170426	1.2313105
170508	0.5286255
170699	0.1941682
171219	25.2418661
171223	3.4816367
171252	33.6558214
171255	25.2418661
171259	33.6558214
171262	1.0198734
171361	2.4039872
171403	0.3422626
171698	3.3655821
171728	0.5177819
171923	2.2437214
171968	7.2119617
171982	1.9050465
172035	0.2209354
172492	0.0497377
174522	2.8046518
174558	6.7311643
174573	1.1605456
174660	4.8079745
174681	6.7311643
174696	0.7110385
174838	0.5517348
175021	0.1396507
175744	1.4023259
175816	9.1788604
175827	0.3883364
176087	0.4877655
176294	100.9674643
176295	5.3140771
176314	2.2437214
176359	7.2119617
176373	0.5231475
176566	0.6194323
176729	6.3104665
176745	50.4837322
176747	100.9674643
176748	1.941682
176800	0.2086105
177284	1.9797542
177335	11.2186071
177344	10.0967464
177354	33.6558214
177357	0.2359053
177785	0.5048373
177985	1.0974724
178077	1.8029904
178133	1.1605456
178220	3.3655821
178250	0.2781473
178613	20.1934929
178618	5.6093036
178636	5.6093036
178654	3.7395357
178681	1.4423923
178751	11.2186071
178760	1.5298101
178826	1.771359
178883	1.6285075
178945	0.5939263
179115	1.711313
179174	10.0967464
179184	0.623256
179346	0.623256
179508	0.7534885
179642	0.2852188
179996	3.7395357
180023	3.0596201
180056	12.620933
180064	4.3898898
180087	6.3104665
180103	14.4239235
180110	50.4837322
180112	0.5204508
180306	4.2069777
180330	5.6093036
180348	14.4239235
180355	14.4239235
180362	5.9392626
180379	7.2119617
180393	8.4139554
180405	0.4973767
180608	4.5894302
180630	7.2119617
180644	1.2019936
180728	3.883364
180754	100.9674643
180755	20.1934929
180760	8.4139554
180772	2.7288504
180809	100.9674643
180810	10.0967464
180820	33.6558214
180823	12.620933
180831	14.4239235
180838	3.257015
180869	5.3140771
180888	50.4837322
180890	8.4139554
180902	7.2119617
180916	33.6558214
180919	2.7288504
180956	6.7311643
180971	100.9674643
180972	6.7311643
180987	5.9392626
181004	3.257015
181035	7.2119617
181049	33.6558214
181052	0.3824525
181316	0.4428398
181544	4.5894302
181566	0.970841
181670	0.7591539
181803	1.6285075
181865	33.6558214
181868	33.6558214
181871	0.691558
182017	5.3140771
182036	5.6093036
182054	0.0093792
192819	7.2119617
192833	8.4139554
192845	2.5241866
192885	2.8847847
192920	10.0967464
192930	4.3898898
192953	0.1215012
193784	1.1095326
193875	0.1463297
194565	0.5517348
194748	10.0967464
194758	100.9674643
194759	4.8079745
194780	1.2620933
194860	0.2398277
195281	1.3462329
195356	20.1934929
195361	11.2186071
195370	12.620933
195378	8.4139554
195390	7.766728
195403	25.2418661
195407	6.3104665
195423	4.8079745
195444	1.5298101
195510	20.1934929
195515	0.8142537
195639	1.1605456
195726	0.539933
195913	1.4632966
195982	0.5672329
196160	0.2773831
196524	5.9392626
196541	5.3140771
196560	1.8697679
196614	1.1740403
196700	100.9674643
196701	1.1878525
196786	1.4423923
196856	4.5894302
196878	33.6558214
196881	4.8079745
196902	20.1934929
196907	14.4239235
196914	7.2119617
196928	2.3480806
196971	7.766728
196984	2.5241866
197024	9.1788604
197035	50.4837322
197037	5.6093036
197055	1.771359
197112	0.877978
197227	1.8029904
197283	16.8279107
197289	5.6093036
197307	4.2069777
197331	2.2437214
197376	1.2780692
197455	11.2186071
197464	100.9674643
197465	3.883364
197491	1.2780692
197570	1.8697679
197624	5.3140771
197643	0.5048373
197843	10.0967464
197853	0.3618906
198132	3.6059809
198160	6.3104665
198176	4.3898898
198199	10.0967464
198209	14.4239235
198216	0.7479071
198351	1.6552043
198412	0.0196626
203547	0.1783877
204113	0.1941682
204633	0.6310467
204793	1.771359
204850	0.3155233
205170	3.4816367
205199	1.1473575
205287	0.6156553
205451	0.3106691
205776	0.3739536
206046	1.6827911
206106	0.5073742
206305	0.6271271
206466	0.4121121
206711	1.3831159
206784	1.1095326
206875	3.6059809
206903	0.351803
207190	0.590453
207361	0.4807974
207571	0.1316395
208338	4.8079745
208359	3.4816367
208388	0.422458
208627	4.3898898
208650	0.0975531
209685	0.6731164
209835	0.1887242
210370	0.351803
210657	5.6093036
210675	0.4568664
210896	0.4652879
211113	0.0994753
212128	1.074122
212222	3.7395357
212249	7.2119617
212263	100.9674643
212264	33.6558214
212267	2.1482439
212314	1.0974724
212406	0.0712846
216908	24.6863956
216921	12.3431978
216947	80.2307858
216951	24.6863956
216964	35.658127
216973	40.1153929
216981	53.4871906
216987	1.5428997
217195	10.6974381
217225	6333.3320192
217234	4853.6741917
217250	15.7791798
217261	0.5545399
217574	1.577918
217684	8.2652846
217705	15.7791798
217716	173.5709775
217717	21.6963722
217725	9.1353146
217744	2.2541685
217821	7.5465642
217844	2.4446617
217915	28.9284962
217921	9.1353146
217940	86.7854887
217942	86.7854887
217944	4.1326423
217986	173.5709775
217987	19.2856642
217996	34.7141955
218001	24.7958539
218008	24.7958539
218015	43.3927444
218019	19.2856642
218028	7.5465642
218051	2.4446617
218122	10.2100575
218139	14.4642481
218151	34.7141955
218156	5.9852061
218185	0.0353145
223100	173.5709775
223101	17.3570977
223111	6.6758068
223137	14.4642481
223149	0.4691107
223519	0.4948008
223865	0.4118074
224275	1.4594756
224364	15.1224458
224370	1.0043841
224406	1.0333452
224424	0.3992247
224449	0.0837208
224564	0.0782755
224687	0.1604649
224747	1.3754131
224754	0.3008716
224786	0.3105771
224817	0.1964876
224866	0.5067311
224885	1.0697657
224894	0.4011621
224918	4.8139457
224920	0.9627891
224930	0.1436999
224997	9.6278915
224998	0.5067311
225017	3.2092972
225020	0.1035257
225113	2.4069729
225117	0.3851157
225142	0.740607
225155	0.3319963
225184	0.4011621
225208	1.3754131
225215	3.2092972
225218	1.3754131
225225	0.1604649
225285	0.9627891
225295	0.0319864
225596	0.2917543
225629	0.1816583
225682	0.4011621
225706	0.0718499
225840	0.1318889
225913	1.9255783
225918	2.4069729
225922	0.2917543
225955	3.2092972
225958	0.8023243
225970	0.1024244
226064	9.6278915
226065	1.6046486
226071	9.6278915
226072	3.2092972
226075	0.740607
226088	2.4069729
226092	9.6278915
226093	0.3008716
226125	0.458471
226146	0.1851518
226198	0.246869
226237	0.740607
226250	3.2092972
226253	2.4069729
226257	0.0982438
226355	0.458471
226376	0.6017432
226392	0.6017432
226408	0.3105771
226439	0.8023243
226451	0.0181658
226981	0.2292355
227023	0.0953257
227124	0.1436999
227191	0.0776443
227315	0.0414995
227547	0.0782755
227670	0.0663993
227815	0.2005811
227863	0.2917543
227896	0.8023243
227908	2.4069729
227912	0.1925578
227962	0.9627891
227972	9.6278915
227973	0.6418594
227988	0.2239045
228031	4.8139457
228033	0.6877065
228047	0.0770231
228172	0.0891471
228280	1.2034864
228288	1.9255783
228293	0.0509412
228482	0.1188629
228563	0.2602133
228600	0.6017432
228616	0.740607
228629	0.5348829
228647	0.1301066
228721	0.6017432
228737	0.2750826
228772	0.1552886
228834	0.1250376
228911	0.3703035
228937	0.740607
228950	0.209302
228996	0.740607
229009	1.6046486
229015	1.0697657
229024	0.458471
229045	1.6046486
229051	0.1146178
229135	0.8752629
229146	4.8139457
229148	0.2750826
229183	0.6877065
229197	0.1337207
229269	0.0637609
229420	3.2092972
229423	0.1318889
229496	0.1750526
229551	0.1318889
229624	3.2092972
229627	0.8752629
229638	1.3754131
229645	0.5067311
229664	0.1750526
229719	1.9255783
229724	0.0943911
229826	0.5348829
229844	0.0476628
230046	0.6418594
230061	9.6278915
230062	0.1035257
230155	0.458471
230176	0.1119522
230262	0.0380549
230515	1.0697657
230524	2.4069729
230528	3.2092972
230531	1.0697657
230540	4.8139457
230542	0.458471
230563	2.4069729
230567	0.1174133
230649	0.8023243
230661	0.1318889
230734	0.5067311
230753	0.0556526
230926	0.1318889
230999	0.0550165
231174	0.1318889
231247	0.9627891
231257	3.2092972
231260	0.1578343
231321	1.9255783
231326	0.0972514
231425	0.1689104
231482	0.0678021
231624	0.3008716
231656	2.4069729
231660	0.3008716
231692	0.2239045
231735	9.6278915
231736	0.1375413
231806	0.0391378
232052	0.0512122
232240	0.0613241
232397	0.0795694
232518	0.2674414
232554	0.3105771
232585	0.033901
232869	4.8139457
232871	9.6278915
232872	3.2092972
232875	0.458471
232896	0.2348266
232937	0.2188157
232981	0.1816583
233034	2.4069729
233038	0.0462879
233246	0.0167151
233822	0.012065
234620	0.3851157
234645	0.0433689
234867	0.2406973
234907	3.2092972
234910	0.8752629
234921	0.1458771
234987	0.458471
235008	0.0330855
235299	0.2139531
235344	0.3438533
235372	0.0566347
235542	3.2092972
235545	0.2005811
235593	0.0943911
235695	0.740607
235708	0.1234345
235786	0.2917543
235819	1.9255783
235824	0.2674414
235860	0.1604649
235920	1.2034864
235928	0.2674414
235964	0.1504358
236028	0.1925578
236078	0.1816583
236131	0.2005811
236179	3.2092972
236182	0.209302
236228	0.246869
236267	0.1552886
236329	0.4011621
236353	4.8139457
236355	0.8023243
236367	0.0520427
236552	1.6046486
236558	0.2239045
236601	4.8139457
236603	2.4069729
236607	0.5348829
236625	0.1782943
236679	9.6278915
236680	3.2092972
236683	0.4011621
236707	0.8023243
236719	9.6278915
236720	1.2034864
236728	0.6877065
236742	1.6046486
236748	0.6877065
236762	1.9255783
236767	0.1283719
236842	0.2533656
236880	0.6418594
236895	0.0355273
237166	9.6278915
237167	0.2292355
237209	0.6017432
237225	0.0992566
237322	0.6877065
237336	0.8023243
237348	0.3851157
237373	0.6418594
237388	0.2239045
237431	0.0908292
237537	0.2674414
237573	0.0302764
237891	0.209302
237937	0.1234345
238015	0.1631846
238074	4.8139457
238076	0.4011621
238100	0.3438533
238128	0.6418594
238143	0.2348266
238184	0.0183738
238708	0.1659981
238766	0.2139531
238811	0.1631846
238870	0.0529005
239052	0.1283719
239127	0.209302
239173	0.8752629
239184	0.1146178
239268	0.0553327
239442	0.0601743
239602	0.8752629
239613	0.0205724
240081	0.023714
240487	0.0268936
240845	0.0386662
241094	0.0276664
241442	0.0445736
241658	0.0590668
241821	1.2034864
241829	0.0168615
242400	3.2092972
242403	0.0151859
243037	0.1203486
243117	1.2034864
243125	0.4813946
243145	0.9627891
243155	0.3438533
243183	1.2034864
243191	0.1552886
243253	0.1782943
243307	0.2188157
243351	0.1395347
243420	0.0723902
243553	0.1528237
243616	1.9255783
243621	0.6418594
243636	0.4011621
243660	9.6278915
243661	0.0776443
243785	0.2602133
243822	0.027352
244174	1.2034864
244182	0.0972514
244281	0.1337207
244353	0.3209297
244383	1.0697657
244392	0.5067311
244411	0.5067311
244430	1.6046486
244436	0.9627891
244446	1.3754131
244453	1.6046486
244459	1.3754131
244466	0.9627891
244476	0.0782755
244599	0.2188157
244643	0.1851518
244695	0.246869
244734	0.1356041
244805	0.0809067
244924	0.3209297
244954	0.1132693
245039	0.740607
245052	1.9255783
245057	1.3754131
245064	9.6278915
245065	0.3438533
245093	0.1283719
245168	1.3754131
245175	0.1552886
245237	0.5348829
245255	0.0934747
245358	3.2092972
245361	4.8139457
245363	1.0697657
245372	0.6017432
245388	0.3851157
245413	0.2831733
245447	0.1631846
245506	3.2092972
245509	1.2034864
245517	3.2092972
245520	0.8752629
245531	0.0718499
245665	0.0844552
245779	0.5348829
245797	1.2034864
245805	0.035267
246078	0.0335467
246365	0.0802324
246485	1.2034864
246493	0.0078467
247720	11.8853785
247753	2.8562609
247972	208.5070477
247975	2.8825859
248192	6.1932786
248293	41.7014095
248308	18.3976807
248342	32.9221654
248361	48.117011
248374	1.0121701
248992	62.5521143
249002	34.7511746
249020	20.8507048
249050	8.5687828
249123	2.6846401
249356	62.5521143
249366	8.4529884
249440	156.3802858
249444	44.6800817
249458	28.4327792
249480	34.7511746
249498	15.6380286
249538	5.4393143
249653	1.6770004
250026	5.7918624
250134	56.8655585
250145	14.8933606
250187	13.5982857
250233	34.7511746
250251	41.7014095
250266	39.0950714
250282	625.5211431
250283	2.4822268
250535	24.0585055
250561	25.0208457
250586	9.7737679
250650	208.5070477
250653	9.6234022
250718	14.2163896
250762	4.5658478
250899	2.3693983
251163	6.2552114
251263	13.5982857
251309	16.4610827
251347	6.5158452
251443	16.9059768
251480	32.9221654
251499	24.0585055
251525	89.3601633
251532	78.1901429
251540	312.7605716
251542	17.3755873
251578	29.7867211
251599	89.3601633
251606	69.5023492
251615	78.1901429
251623	625.5211431
251624	89.3601633
251631	28.4327792
251653	7.9179892
251732	9.4775931
251798	6.0730208
251901	6.9502349
251991	24.0585055
252017	26.063381
252041	6.4486716
252138	5.6353256
252249	41.7014095
252264	16.4610827
252302	208.5070477
252305	312.7605716
252307	56.8655585
252318	653.124043
252319	185.4619124
252323	13.4399834
252449	43.6745636
252797	1688.7497937
252806	0.0818214
252936	0.0787909
253071	0.1281539
253154	0.6647986
253170	0.5598304
253189	0.8863981
253201	0.3128464
253235	0.1418237
253310	0.5909321
253328	0.1363689
253406	0.8182137
253419	0.2659194
253459	0.4624686
253482	0.147733
253554	0.3667854
253583	0.7597698
253597	5.3183887
253599	2.1273555
253604	0.4834899
253626	0.3798849
253654	1.7727962
253660	0.1866101
253717	0.2874805
253754	0.7597698
253768	0.1399576
253844	0.8182137
253857	0.2799152
253895	1.0636777
253905	0.1611633
253971	0.3223266
254004	0.1437402
254078	10.6367775
254079	0.1833927
254137	0.0958268
254248	0.4834899
254270	0.9669798
254281	0.8182137
254294	1.7727962
254300	10.6367775
254301	2.1273555
254306	0.7597698
254320	0.3128464
254354	0.9669798
254365	1.5195396
254372	0.4431991
254396	0.2727379
254435	0.1715609
254497	0.1833927
254555	0.3039079
254590	1.1818642
254599	0.2215995
254647	0.2127355
254697	0.5065132
254718	5.3183887
254720	0.8863981
254732	0.2473669
254775	0.2127355
254825	5.3183887
254827	0.0984887
254935	0.2594336
254976	0.3128464
255010	0.4254711
255035	0.2263144
255082	1.5195396
255089	5.3183887
255091	0.3431219
255122	72.9135528
255170	1137.1211753
255175	350.4640451
255192	74.606695
255272	102.9057862
255330	161.311773
255367	99.4755933
255427	373.033475
255443	852.6479429
255450	71.9100675
255533	5968.5356
255534	198.9511867
255564	53.770591
255675	40.3279432
255823	1259.7437718
255826	140.516012
255842	16.3434173
255883	45.3007948
255891	9.0138959
255919	6.009264
255961	63.0972716
255965	252.3890863
255966	0.2659527
256915	22.9444624
256926	2.2139394
257040	6.471515
257079	252.3890863
257080	0.8613962
257373	36.0555838
257380	42.0648477
257386	1.7169326
257533	0.1642089
259070	4.506948
259126	3.7670013
259193	7.010808
259229	9.7072726
259255	9.0138959
259283	42.0648477
259289	10.5162119
259313	8.4129695
259343	0.8526658
259639	2.0353959
259763	8.4129695
259793	9.7072726
259819	42.0648477
259825	14.0216159
259843	14.0216159
259861	16.8259391
259876	9.3477439
259903	2.901024
259990	28.0432318
259999	2.4503795
260102	252.3890863
260103	12.6194543
260123	2.2737756
260234	25.2389086
260244	14.0216159
260262	16.8259391
260277	0.5749182
260716	1.1217293
260941	252.3890863
260942	2.4037056
261047	2.8358324
261136	3.6578128
261205	252.3890863
261206	11.4722312
261228	3.5547759
261299	12.0185279
261320	5.3699806
261367	11.4722312
261389	2.3154962
261498	3.7670013
261565	21.0324239
261577	2.7138611
261670	28.0432318
261679	3.505404
261751	3.505404
261823	2.1946877
261938	50.4778173
261943	1.0785858
262177	3.505404
262249	2.253474
262361	2.9136106
262437	4.7548375
262466	0.0181541
262676	0.2723111
262690	0.0668834
262747	0.762471
262752	0.1058987
262788	0.029784
262916	0.0055736
263600	0.0284504
263734	0.0586516
263799	0.017408
264018	0.0828773
264064	0.0302568
264190	0.2723111
264204	0.0448512
264289	1.2707849
264292	0.0241288
264450	0.0146629
264710	0.022966
264876	0.1524942
264901	0.0719312
264954	0.0448512
265039	0.0866444
265083	0.0401301
265178	0.1815407
265199	0.2723111
265213	0.2932581
265226	0.1229792
265257	3.8123548
265258	0.2242562
265275	0.0907704
265317	0.0453852
265401	0.2006503
265420	0.423595
265429	0.027427
265568	0.0438202
265655	0.5446221
265662	0.0778032
265711	0.2932581
265724	0.0438202
265811	0.6353925
265817	0.762471
265822	0.0614896
265884	0.0828773
265930	0.0377461
266031	0.0929843
266072	0.0201712
266261	0.0381235
266361	0.2242562
266378	0.0245958
266533	0.2932581
266546	0.0828773
266592	0.0191576
266791	0.0249423
266965	0.0461811
267097	5.9252034
267106	1.5922993
267169	1.1568783
267286	3.6583448
267325	1.5609207
267418	3.1557744
267464	1.2846515
267577	0.9246218
267734	2.5467653
267791	36.2914055
267795	0.3693782
268188	0.6099396
268426	5.8066249
268451	2.419427
268511	0.2229887
269162	5.5832932
269188	2.5467653
269245	9.6777081
269260	0.2296924
269892	0.3820148
270272	1.0753009
270407	0.0234706
276592	0.5477948
276857	0.955037
277009	0.2443866
277603	0.5416628
277871	145.1656219
277872	36.2914055
277876	0.8851562
278040	1.4231924
278142	0.3923395
278512	0.4954458
278805	24.1942703
278811	0.4887731
279108	1.0673943
279244	0.5356665
279515	0.3225903
279965	145.1656219
279966	1.8852678
280043	48.3885406
