Position	Rate
98762	0.1616645
98777	0.0969987
98802	0.0591455
98843	0.0327698
98917	0.0288687
99001	0.0081925
99297	0.0020293
100492	0.0440903
100547	0.001281
102440	0.0162749
102589	0.0098576
102835	0.0137004
103012	0.051595
103059	0.0655396
103096	0.0306958
103175	0.0240096
103276	0.0137004
103453	0.0154456
103610	0.0230949
103715	0.0045497
104248	1.4204301
104250	0.8132826
104254	0.0837525
104301	0.0877382
104357	0.0230255
104623	0.0445698
104831	0.0617992
105029	0.1207481
105163	0.2022657
105276	4.5139234
105282	0.7439586
105323	0.1031654
105651	0.2469945
105788	0.308538
105898	4.8484546
105905	1.7862728
105924	0.1426016
106162	0.0945742
106521	0.1054414
106843	1.3580849
106868	0.0537217
107500	3.3952123
107510	0.3814845
107599	2.8293436
107611	8.4880307
107615	0.0155103
109804	0.1886229
109984	0.452695
110059	0.1616768
110269	0.0442661
111036	0.1191303
111321	0.1178893
111609	0.1557437
111827	1.2125758
111855	0.2390995
111997	0.0437527
112773	0.1120532
113076	0.2694613
113202	2.4251516
113216	11.3173742
113219	0.0778718
113655	0.1529375
113877	0.041204
114701	0.9431145
114737	0.1907423
114915	0.0838324
115320	0.1380168
115566	0.1601515
115778	0.4297737
115857	0.109523
116167	2.2634748
116182	33.9521226
116183	0.271617
116308	0.1929098
116484	0.1929098
116660	0.0603057
117223	11.3173742
117226	11.3173742
117229	6.7904245
117234	4.8503032
117241	5.6586871
117247	5.6586871
117253	0.0541501
117880	0.5067481
117947	4.2440153
117955	0.8705672
117994	0.7544916
118039	0.1469789
118270	0.0524762
118917	3.7724581
118926	1.5432783
118948	0.6173113
119003	0.253374
119137	1.886229
119155	2.8293436
119167	2.8293436
119179	2.8293436
119191	0.3173096
119298	0.2760335
119421	0.6929005
119470	0.1281212
119735	0.0572548
120328	0.8083839
120370	5.6586871
120376	0.0427071
121171	2.6117017
121184	0.2135354
121343	1.6167677
121364	1.3580849
121389	0.6406061
121442	0.2877299
121560	0.4850303
121630	0.2829344
121750	0.0574486
122341	0.4781989
122412	0.452695
122487	2.1220077
122503	0.1571858
122719	0.3772458
122809	3.3952123
122819	0.1315974
123077	0.1706137
123276	0.9176249
123313	1.886229
123331	0.1825383
123517	0.2278666
123666	0.1973961
123838	0.4588125
123912	2.8293436
123924	0.7223856
123971	0.3328639
124073	0.0902982
124449	0.1557437
124667	0.1321094
124924	0.1469789
125155	11.3173742
125158	0.2233692
125310	0.0480908
126016	0.0739698
126475	0.7544916
126520	0.4467385
126596	2.6117017
126609	0.1616768
126819	0.1239129
127093	0.1127977
127394	0.2514972
127529	5.6586871
127535	0.7895842
127578	0.2673395
127705	0.1825383
127891	0.1380168
128137	0.4588125
128211	0.0428148
129004	0.0233028
130461	2.1220077
130477	0.1929098
130653	2.1220077
130669	0.1815622
130856	33.9521226
130857	0.0330917
131883	5.6586871
131889	0.1777598
132080	0.1805964
132268	4.2440153
132276	2.8293436
132288	0.2390995
132430	0.1640199
132637	0.3464502
132735	0.8934769
132773	0.7544916
132818	4.8503032
132825	0.4650976
132898	0.6657279
132949	0.4715573
133021	0.4920597
133090	1.257486
133117	1.257486
133144	0.8083839
133186	0.4850303
133256	0.5223403
133321	0.9431145
133357	11.3173742
133360	0.137458
133607	3.7724581
133616	3.3952123
133626	0.452695
133701	0.3814845
133790	8.4880307
133794	2.2634748
133809	1.886229
133827	4.2440153
133835	3.3952123
133845	16.9760613
133847	1.0288522
133880	2.6117017
133893	3.7724581
133902	1.6976061
133922	0.5956513
133979	0.4561986
134063	2.733441
134218	1.262566
134616	2.1566577
134849	2.1383032
135084	0.4605878
136175	32.4158392
136188	5.3274621
136252	2.40044
136361	10.2485255
136382	184.2793574
136383	8.8073266
136399	5.5295149
136416	0.6243512
136515	0.177886
136775	0.5377948
136861	9.2500706
136866	0.4579243
136967	4.2045776
136978	1.5416784
137008	0.4817745
137104	1.5416784
137134	15.4167844
137137	0.1496775
137446	0.4671753
137545	0.164592
137826	0.1725759
138094	2.720609
138111	2.5694641
138129	0.1605915
138417	15.4167844
138420	0.9840501
138467	0.2890647
138627	0.3585299
138756	0.3886584
138875	0.6085573
138951	1.2171146
138989	0.9068697
139040	0.2486578
139226	1.8500141
139251	0.3257067
139393	0.2786166
139559	1.5416784
139589	1.4919469
139620	0.570992
139701	1.4919469
139732	4.6250353
139742	0.5196669
139831	46.2503532
139832	0.3987099
139948	1.0755896
139991	0.0407851
141125	1.6517983
141153	15.4167844
141156	1.3214387
141191	0.2102289
141411	0.3791013
141533	2.0108849
141556	0.0769557
142157	0.1562512
142453	0.2527342
142636	0.1521393
142940	0.2335876
143138	0.7582025
143199	0.6335665
143272	0.3886584
143391	46.2503532
143392	1.0511444
143436	0.1106468
143854	1.5948398
143883	0.0908651
144392	9.2500706
144397	0.4768078
144494	0.1531469
144796	4.6250353
144806	11.5625883
144810	2.1022888
144832	1.6517983
144860	3.8541961
144872	0.0951653
145358	0.2803052
145523	1.0511444
145567	0.6006539
145644	0.1007633
146103	0.0459289
147110	0.4204578
147220	0.157851
147513	0.0555894
148345	3.8541961
148357	0.2927238
148515	0.5377948
148601	0.4057049
148715	0.1984994
148948	1.1011989
148990	0.1751907
149254	0.0555894
150086	0.4625035
150186	1.927098
150210	3.0833569
150225	0.3530561
150356	46.2503532
150357	0.0945815
150846	2.3125177
150866	0.2083349
151088	0.5027212
151180	0.2384039
151374	0.0814267
151942	1.5948398
151971	0.2278343
152174	0.010405
156619	1.1280574
156660	0.1065676
157094	0.9250071
157144	0.1332863
157491	0.9840501
157538	0.2019666
157767	0.2736707
157936	9.2500706
157941	1.4015259
157974	0.1919102
158215	0.2500019
158400	0.300327
158554	1.1011989
158596	0.0994631
159061	0.1617145
159347	0.0395979
160515	0.4768078
160612	0.0986148
161081	0.3327364
161220	6.6071933
161227	0.8894299
161279	0.1864934
161527	0.0923161
162028	0.0763207
162634	0.164592
162915	0.2769482
163082	0.0977809
163555	0.3670663
163681	9.2500706
163686	0.7226618
163750	2.3125177
163770	0.3854196
163890	0.2371813
164085	1.7788597
164111	0.2500019
164296	0.5854475
164375	2.5694641
164393	2.3125177
164413	46.2503532
164414	5.1389281
164423	0.9068697
164474	2.2023978
164495	0.7974199
164553	0.3670663
164679	1.5948398
164708	0.4322463
164815	0.300327
164969	0.963549
165017	7.7083922
165023	3.3035967
165037	0.3987099
165153	5.1389281
165162	23.1251766
165164	11.5625883
165168	0.2121576
165386	0.1935161
165625	0.3280167
165766	4.6250353
165776	0.3953022
165893	2.3125177
165913	2.720609
165930	0.856488
165984	1.3214387
166019	4.2045776
166030	1.1280574
166071	0.7459734
166133	2.720609
166150	7.7083922
166156	0.2010885
166386	0.5854475
166465	2.3125177
166485	0.3042786
166637	0.2028524
166865	0.11951
167252	0.2064748
167476	0.0319629
168923	0.2527342
169106	0.2312518
169306	0.3760191
169429	0.1299167
169785	0.4719424
169883	0.2908827
170042	46.2503532
170043	7.7083922
170049	2.720609
170066	0.8258992
170122	0.4817745
170218	1.1011989
170260	4.2045776
170271	5.7812941
170279	9.2500706
170284	1.3214387
170319	1.1562588
170359	0.1927098
170599	0.3585299
170728	0.4363241
170834	1.3214387
170869	0.1260228
171236	0.1663682
171514	0.4768078
171611	9.2500706
171616	7.7083922
171622	0.1073094
172053	1.7788597
172079	0.2613014
172256	3.3035967
172270	6.6071933
172277	0.1903307
172520	1.3214387
172555	3.5577195
172568	2.3125177
172588	46.2503532
172589	9.2500706
172594	15.4167844
172597	4.2045776
172608	0.2527342
172791	7.7083922
172797	1.0054425
172843	2.1022888
172865	0.12268
173242	0.7115439
173307	1.2500095
173344	0.2500019
173529	23.1251766
173531	3.5577195
173544	2.3125177
173564	0.5781294
173644	5.1389281
173653	0.3400761
173789	0.0747179
174408	15.4167844
174411	6.6071933
174418	1.284732
174454	11.5625883
174458	4.6250353
174468	0.2473281
174655	4.2045776
174666	0.5640287
174748	15.4167844
174751	1.927098
174775	46.2503532
174776	46.2503532
174777	46.2503532
174778	1.2171146
174816	3.5577195
174829	5.1389281
174838	0.042084
175937	0.9250071
175987	2.2023978
176008	0.1725759
176276	0.0568885
177089	51.3280317
177090	1.9643966
177117	15.8007806
177121	0.7410744
177217	1.942162
177263	1.5684049
177337	6.5340101
177355	0.9728924
177478	1.4883303
177559	2.3229145
177611	0.4053408
177909	0.7502581
178070	12.0791554
178080	30.1978885
178084	40.2638513
178087	17.2559363
178094	0.8106816
178243	1.0150551
178362	5.7519788
178383	2.9461355
178424	3.7747361
178456	2.156992
178512	30.1978885
178516	4.165226
178545	1.3273797
178636	0.805277
178786	0.0994169
180001	8.0527703
180016	20.1319256
180022	7.1053855
180039	2.0131926
180099	5.0329814
180123	2.4651338
180172	0.805277
180322	8.6279681
180336	0.2516491
180816	2.4651338
180865	2.0131926
180925	0.4360706
181202	3.3553209
181238	10.9810503
181249	15.0989442
181257	120.7915538
181258	40.2638513
181261	1.1503958
181366	4.4737613
181393	15.0989442
181401	1.8583316
181466	10.0659628
181478	15.0989442
181486	120.7915538
181487	13.4212838
181496	1.7012895
181567	2.5700331
181614	15.0989442
181622	0.2415831
182122	0.4207097
182409	0.543982
182567	0.011751
184293	0.0127693
185680	0.7084423
185705	0.2270648
185783	0.131193
185918	1.7711057
185928	0.2903452
185989	0.1439923
186112	0.2683493
186178	0.0428839
186591	0.411885
186634	0.0266733
187298	0.376831
187345	0.0648757
187618	0.1513766
187735	0.1135324
187891	0.0835427
188103	0.1221452
188248	0.0766712
188479	0.1172918
188630	0.3542211
188680	0.0686475
188938	0.0546638
189262	0.411885
189305	0.6107261
189334	0.0302236
189920	0.6325377
189948	0.5060302
189983	0.0686475
190241	0.0737961
190481	0.1292778
190618	0.1035734
190789	0.1247258
190931	0.1351989
191062	0.0766712
191293	0.2241906
191372	0.0034653
196483	0.0392706
196934	2.9518428
196940	0.9839476
196958	0.4660804
196996	2.5301509
197003	3.5422113
197008	0.6559651
197035	0.2683493
197101	0.2856622
197163	0.4216918
197205	0.4786772
197242	0.6325377
197270	3.5422113
197275	1.2650755
197289	4.4277641
197293	0.5713244
197324	0.4216918
197366	0.1844902
197462	0.9839476
197480	0.1229934
197624	0.1086568
197787	0.1256103
197928	17.7110566
197929	0.9839476
197947	2.2138821
197955	0.2361474
198030	0.3107203
198087	0.1670854
198193	5.9036855
198196	0.1331658
198329	0.9839476
198347	0.0385023
198807	0.3341709
198860	1.362389
198873	1.4759214
198885	0.1864322
198980	0.4541297
199019	1.2650755
199033	1.0418269
199050	0.0200806
199932	0.194627
200023	0.4427764
200063	8.8555283
200065	8.8555283
200067	1.0418269
200084	3.5422113
200089	0.5534705
200121	1.9678952
200130	0.2530151
200200	3.5422113
200205	1.9678952
200214	0.8433836
200235	0.1060542
200402	0.1073397
200567	1.1807371
200582	0.4541297
200621	0.070282
200873	0.0831505
201086	0.5903686
201116	0.6325377
201144	0.5060302
201179	0.3472756
201230	1.7711057
201240	0.2159885
201322	0.4427764
201362	1.7711057
201372	1.6100961
201383	0.4919738
201419	0.2643441
201486	0.4427764
201526	1.9678952
201535	17.7110566
201536	0.0435161
201943	0.0464857
202324	1.106941
202340	1.7711057
202350	2.2138821
202358	0.1771106
202458	0.0794218
202681	6.6947544
202684	0.5940848
202722	3.1698288
202730	0.4274661
202797	0.141247
203023	0.4903673
203108	0.3501983
203249	0.3413208
203406	0.0227986
205871	1.6056763
205906	0.0104362
211291	0.1713374
211619	0.0120961
216265	0.340598
216430	0.7298528
216507	0.2728091
216713	0.2768407
216916	28.0993346
216918	18.7328898
216921	6.2442966
216930	0.1531299
217297	0.0587852
218253	0.4886841
218368	0.5062943
218479	0.0959022
219065	1.70299
219098	1.0807436
219150	3.3058041
219167	56.1986693
219168	0.2169833
219427	0.1360743
219840	1.3706993
219881	1.3380636
219923	0.3512417
220083	1.2772425
220127	0.1601102
220478	0.1146912
220968	0.0880857
221606	0.7394562
221682	3.1221483
221700	28.0993346
221702	5.6198669
221712	28.0993346
221714	0.7204958
221792	0.5509673
221894	0.4844713
222010	0.104653
222547	9.3664449
222553	1.3380636
222595	7.0248337
222603	4.3229746
222616	0.3385462
222782	3.746578
222797	18.7328898
222800	2.6761271
222821	0.260179
223037	0.4568998
223160	5.1089699
223171	0.1243333
223623	0.0455419
224857	1.4049667
224897	0.8781042
224961	0.3345159
225129	1.9378851
225158	0.1377418
225566	0.0778375
226288	0.1918043
226581	0.2341611
226821	0.2768407
227024	0.5676633
227123	0.252012
227346	4.3229746
227359	0.4568998
227482	5.1089699
227493	18.7328898
227496	1.873289
227526	1.70299
227559	56.1986693
227560	1.4409915
227599	3.3058041
227616	0.6938107
227697	1.2217102
227743	14.0496673
227747	0.1818727
228056	0.6244297
228146	1.2772425
228190	0.6938107
228271	0.063003
229163	18.7328898
229166	1.5610741
229202	1.518883
229239	0.3267364
229411	56.1986693
229412	0.2728091
229618	0.4322975
229748	56.1986693
229749	0.1672579
230085	0.2881983
230280	1.2488593
230325	0.1601102
230676	0.6244297
230766	28.0993346
230768	0.5155841
230877	2.1614873
230903	1.652902
230937	0.2650881
231149	4.0141907
231163	0.4225464
231296	0.1254435
231744	9.3664449
231750	2.3416112
231774	1.5610741
231810	0.3211353
231985	18.7328898
231988	0.6175678
232079	0.4162864
232214	0.7698448
232287	11.2397339
232292	5.1089699
232303	0.0556422
233313	0.6244297
233403	0.4289975
233534	0.5062943
233645	0.4568998
233768	0.6690318
233852	1.0807436
233904	0.2542926
234125	0.1605676
234475	0.2391433
234710	0.3305804
234880	0.2554485
235100	2.554485
235122	0.227525
235369	0.2867279
235565	0.4532151
235689	0.1587533
236043	0.2066128
236315	1.4049667
236355	1.518883
236392	0.1951343
236680	0.2688932
236889	0.1873289
237189	0.1807031
237500	4.1158453
237714	3.1054318
238425	183.9968328
238437	367.9936657
238443	1103.980997
238445	735.9873313
238448	129.8801173
238465	64.9400586
238499	183.9968328
238511	551.9904985
238515	2207.961994
238516	200.7238176
238527	1103.980997
238529	275.9952493
238537	735.9873313
238540	95.9983476
238563	1103.980997
238565	91.9984164
238589	95.9983476
238612	1103.980997
238614	275.9952493
238622	735.9873313
238625	441.5923988
238630	200.7238176
238641	551.9904985
238645	245.3291104
238654	315.423142
238661	735.9873313
238664	367.9936657
238670	58.104263
238708	78.8557855
238736	137.9976246
238752	551.9904985
238756	2207.961994
238757	37.4230846
238816	95.9983476
238839	91.9984164
238863	367.9936657
238869	66.9079392
238902	200.7238176
238913	157.711571
238927	110.3980997
238947	2207.961994
238948	49.0658221
238993	245.3291104
239002	367.9936657
239008	66.9079392
239041	245.3291104
239050	169.8432303
239063	137.9976246
239079	200.7238176
239090	78.8557855
239118	367.9936657
239124	315.423142
239131	2207.961994
239132	147.1974663
239147	367.9936657
239153	275.9952493
239161	169.8432303
239174	245.3291104
239183	551.9904985
239187	1103.980997
239189	157.711571
239203	220.7961994
239213	367.9936657
239219	245.3291104
239228	71.2245805
239259	735.9873313
239262	735.9873313
239265	551.9904985
239269	2207.961994
239270	551.9904985
239274	1103.980997
239276	1103.980997
239278	551.9904985
239282	2207.961994
239283	315.423142
239290	26.2852618
239374	6.0492109
239739	6.8570248
240061	0.7528966
240290	0.0406417
240329	0.0990642
240345	0.0051295
240654	0.0495321
240686	0.0689142
240709	0.1320856
240721	0.0029298
241262	0.0428386
241299	0.0048177
241628	0.0166845
241723	0.024385
241788	0.0088057
241968	0.0660428
241992	0.0220143
242064	0.0208556
242140	0.0792514
242160	0.0176114
242250	0.0217127
242323	0.0220143
242395	0.0466185
242429	0.1981285
242437	1.5850276
242438	0.0251592
242501	0.5283425
242504	0.0160104
242603	0.0689142
242626	0.1132163
242640	0.0417113
242678	0.0020612
243447	0.1056685
243462	0.1981285
243470	0.0480311
243503	0.1981285
243511	0.0251592
243574	0.0352228
243619	0.033724
243666	0.0140268
243779	0.0317006
243829	0.0217127
243902	0.0268649
243961	0.0074414
244174	0.0060497
244436	0.0133196
244555	0.0036606
244988	0.1056685
245003	0.0452865
245038	0.0214193
245112	0.0198128
245192	0.007076
245416	0.5283425
245419	0.1219252
245432	0.2264325
245439	0.0352228
245484	0.0214193
245558	0.0068914
245788	0.4632441
245801	4.0754711
245804	1.0830019
245820	0.907745
245844	1.0523142
245871	2.5897676
245885	0.2692573
246059	2.0368686
246084	0.0752013
246805	0.1328925
247213	0.8471896
247277	1.5491467
247312	4.9291031
247323	1.5947098
247357	1.2609334
247400	5.4220135
247410	0.3134112
247583	0.5422013
247683	2.2591723
247707	9.0366891
247713	0.1345413
248116	0.373932
248261	3.8728668
248275	0.1272773
248701	3.1894197
248718	0.2545546
248931	1.1536199
248978	0.2431396
249201	1.5061148
249237	1.0426949
249289	0.3713708
249435	1.3555034
249475	13.5550336
249479	1.3902599
249518	0.3638935
249667	0.8092557
249734	0.4107586
249866	2.8536913
249885	9.0366891
249891	1.2048919
249936	54.2201345
249937	1.6943792
249969	1.1295861
250017	0.2093441
250276	3.6146756
250291	13.5550336
250295	0.9189853
250354	1.2909556
250396	6.0244594
250405	3.3887584
250421	0.2670943
250624	5.4220135
250634	18.0733782
250637	5.4220135
250647	54.2201345
250648	27.1100673
250650	1.0040766
250704	3.8728668
250718	0.2766333
250914	27.1100673
250916	27.1100673
250918	3.3887584
250934	3.1894197
250951	0.9858206
251006	13.5550336
251010	1.7490366
251041	0.8888547
251102	1.2609334
251145	0.8341559
251210	3.1894197
251227	1.8696598
251256	0.1653053
251584	1.3224423
251625	6.0244594
251634	0.9348299
251692	0.3266273
251858	1.2322758
251902	18.0733782
251905	0.8215172
251971	54.2201345
251972	0.8888547
252033	7.7457335
