Position	Rate
140632	0.200674
140805	0.0581518
141402	0.0885627
141794	0.3306342
141899	0.0672802
142415	0.8073627
142458	0.0356068
143433	0.135084
143690	4.3395744
143698	0.354251
143796	4.3395744
143804	0.4821749
143876	0.526009
143942	34.7165949
143943	0.2942084
144061	1.8271892
144080	0.1039419
144414	0.3654378
144509	0.1112711
144821	0.8476929
144955	137.4055408
144985	230.6110316
145003	32.1782835
145132	94.3408766
145176	2075.4992842
145178	518.8748211
145186	74.1249744
145242	197.6665985
145263	143.1378817
145292	377.3635062
145303	13.3044826
145615	0.1233952
145723	0.0817588
145886	13.326677
145887	0.0822634
146049	0.0096014
147437	0.8329173
147453	0.0882561
147604	0.0358244
147976	0.2961484
148021	0.0139109
148979	0.3173018
149021	0.0493581
149291	0.4935806
149318	0.302879
149362	0.0326634
149770	0.015922
150607	0.0411317
150931	0.0312833
151357	0.0066968
153347	0.0793255
153515	0.4595406
153544	0.0019093
160524	0.8884451
160539	0.0275915
161022	0.0156784
161872	0.0548423
162115	0.0053499
164606	0.3701855
164642	0.0574426
164874	0.0110687
166078	0.1825572
166151	0.0906577
166298	0.0716488
166484	0.2184701
166545	0.1480742
166635	0.0716488
166821	0.0321125
167236	0.0822634
167398	0.0683419
167593	0.9519055
167607	0.4595406
167636	0.0510601
167897	4.4422257
167900	0.3331669
167940	0.0643801
168147	1.025129
168160	0.0465968
168446	0.1800902
168520	0.1531802
168607	13.326677
168608	0.8884451
168623	0.1373884
168720	0.0310645
169149	0.4298928
169180	0.6663339
169200	1.903811
169207	2.6653354
169212	13.326677
169213	0.4935806
169240	0.1448552
169332	2.2211128
169338	4.4422257
169341	2.6653354
169346	13.326677
169347	1.1105564
169359	0.0217047
169973	0.0900451
170121	0.5794207
170144	0.0408794
170470	0.1101378
170591	0.0502893
170856	0.0269771
171350	0.1903811
171420	0.0357284
171793	0.0164122
172605	0.0120932
173707	0.1306537
173809	1.1105564
173821	0.0822634
173983	0.0079848
175652	0.1319473
175753	0.3807622
175788	0.0296808
176237	0.0479377
176515	0.0196559
177193	0.4935806
177220	0.2961484
177265	0.0230167
177844	0.0694098
178036	0.4759528
178064	6.6633385
178066	0.0419078
178384	0.0415161
178705	0.0178403
179452	0.0239688
180008	0.0270867
180500	0.0888445
180650	0.0148901
181545	0.350702
181583	0.0025832
186742	0.0128264
187781	0.0530943
188032	0.0381853
188381	0.1402808
188476	0.3919611
188510	0.0434094
188817	0.0894408
188966	0.2338014
189023	0.1549614
189109	6.6633385
189111	0.0683419
189306	4.4422257
189309	0.2050258
189374	0.7839222
189391	0.1009597
189523	0.0093259
190952	0.1959805
191020	0.1876997
191091	0.036814
191453	0.1002006
191586	0.0486375
191860	0.0724276
192044	0.0429893
192354	0.0151958
193231	0.0142227
194168	0.0716488
194354	0.0092354
195797	0.1625205
195879	0.1989056
195946	0.0663019
196147	0.1009597
196279	0.5125645
196305	0.605758
196327	0.028971
196787	13.326677
196788	0.1586509
196872	0.1332668
196972	0.1025129
197102	0.0247708
197640	0.0683419
197835	0.0277639
198315	0.1332668
198415	0.5125645
198441	0.350702
198479	0.0708866
198667	1.6658346
198675	0.9519055
198689	0.2221113
198749	0.4038387
198782	13.326677
198783	0.0625666
198996	0.063764
199205	0.0812602
199369	0.4759528
199397	13.326677
199398	0.3417097
199437	0.0888445
199587	0.0724276
199771	6.6633385
199773	0.0119201
200891	0.0628617
201103	0.2258759
201162	0.0614133
201379	0.0543946
201624	0.0848833
201781	0.0145171
202699	0.2258759
202758	0.0793255
202926	13.326677
202927	0.2019193
202993	0.0262336
203501	0.0268142
203998	0.0259779
204511	0.2613074
204562	0.0277639
205042	0.0434094
205349	0.5552782
205373	0.350702
205411	0.0053737
207891	0.0387403
208235	0.0435512
208541	0.0865369
208695	1.025129
208708	0.0622742
208922	2.2211128
208928	0.3331669
208968	0.1359865
209066	0.0299476
209511	0.4298928
209542	0.605758
209564	0.1417732
209658	0.0557602
209897	0.01242
210970	0.0144384
211893	0.0083448
213490	0.1432976
213583	0.0888445
213733	3.3316693
213737	0.0450226
214033	0.1686921
214112	0.4935806
214139	0.1931402
214208	0.1531802
214295	0.0843461
214453	1.2115161
214464	1.6658346
214472	2.6653354
214477	0.3417097
214516	1.025129
214529	0.2613074
214580	0.2467903
214634	0.1388196
214730	0.1959805
214798	1.025129
214811	0.3919611
214845	0.0215294
215464	0.0574426
215696	0.1332668
215796	6.6633385
215798	0.0712657
215985	13.326677
215986	0.1002006
216119	0.0136404
217096	0.7403709
217114	0.5794207
217137	0.0697732
217328	0.1903811
217398	0.038295
217746	0.0109594
218962	3.3316693
218966	0.0304958
219403	0.0241863
219954	3.3316693
219958	0.097275
220095	0.0262336
220603	0.2379764
220659	0.302879
220703	0.0724276
220887	13.326677
220888	2.2211128
220894	0.0900451
221042	0.4759528
221070	0.0802812
221236	0.0757198
221412	0.3173018
221454	0.3701855
221490	0.1388196
221586	0.0464344
221873	0.1931402
221942	0.097275
222079	0.1257234
222185	0.1017304
222316	0.3250409
222357	0.0843461
222515	0.3173018
222557	0.0616976
222773	0.605758
222795	0.3173018
222837	0.1169007
222951	6.6633385
222953	0.0516538
223211	0.1179352
223324	4.4422257
223327	0.3701855
223363	0.1346129
223462	0.5125645
223488	0.5552782
223512	0.0619845
223727	0.2221113
223787	0.0812602
223951	0.4298928
223982	0.0499126
224249	0.0619845
224464	0.0411317
224788	0.8329173
224804	0.0166792
225603	0.030636
226038	0.0267604
226536	0.0256776
227055	0.0156784
227905	0.0064132
229983	0.0175351
230743	0.0293539
231197	0.1549614
231283	0.0196849
231960	0.023587
232525	0.0555278
232765	0.0537366
233013	0.0994528
233147	0.1119889
233266	0.0179363
234009	0.1245484
234116	0.0522615
234371	6.6633385
234373	0.0162719
235192	0.1169007
235306	0.2115346
235369	0.1708548
235447	0.0334002
235846	1.903811
235853	0.0371217
236212	0.0200401
236877	0.0239258
237434	0.5552782
237458	0.350702
237496	0.0720361
237681	0.350702
237719	3.3316693
237723	0.7839222
237740	0.3701855
237776	0.1931402
237845	0.0576912
238076	1.6658346
238084	0.1850927
238156	0.0328243
238562	0.0391961
238902	0.0189839
239604	0.0847895
239761	0.0456114
240051	4.2839545
240054	0.0924634
240189	0.3649531
240222	0.6401257
240240	0.2488725
240282	0.2517019
240319	0.0672376
240439	0.034902
240630	2.9753751
240632	0.0155115
240894	0.1845025
240909	0.0053284
241200	0.0008314
242400	0.0059697
242565	0.0299013
242597	0.9431243
242598	0.0015963
243187	0.0149245
243250	0.0142461
243316	0.0151652
243378	0.0130589
243450	0.0076442
243573	0.0470121
243593	0.0062268
243744	0.0074622
243870	0.0142461
243936	0.0247432
243974	0.9402411
243975	0.1175301
243983	0.0284922
244016	0.0940241
244026	0.1567069
244032	0.0391767
244056	0.0191758
244105	0.3132051
244108	0.0391506
244132	0.1044017
244141	0.0118939
244220	0.0408528
244243	0.0053692
244418	0.0156603
244478	0.0313205
244508	0.0116002
244589	0.0348006
244616	0.0722781
244629	0.0854196
244640	0.0939615
244650	0.0469808
244670	0.0939615
244680	0.0223718
244722	0.0104402
244812	0.0032854
245098	0.0020561
245555	0.0522009
245573	0.0094911
245672	0.0142366
245738	0.062641
245753	0.0722781
245766	0.4698077
245768	0.0783013
245780	0.0204264
245826	0.0303102
245857	0.1342308
245864	0.0087001
245972	0.0303102
246003	0.0671154
246017	0.0174003
246071	0.0348006
246098	0.058726
246114	0.4698077
246116	0.2349038
246120	0.4698077
246122	0.005079
246307	0.0261004
246343	0.0303102
246374	0.0062641
246524	0.0469808
246544	0.0021163
246988	0.0034293
247262	0.0086203
247371	0.0170839
247426	0.0324005
247455	0.1566026
247461	0.0028387
247792	0.0140241
247859	0.0722781
247872	0.0939615
247882	0.0223718
247924	0.0091225
248027	0.0020426
248487	0.0043703
248702	0.0058001
248864	0.0075775
248988	0.0783013
249000	0.4698077
249002	0.0247267
249040	0.0008072
250204	0.0081706
250319	0.0056264
250486	0.0095879
250584	0.0005324
252349	0.005079
252534	0.001868
253037	0.0722781
253050	0.1174519
253058	0.0008185
254206	0.0027882
254543	0.0083152
254656	0.0053387
254832	0.0017399
255888	1.6777222
255970	1.1052863
256234	0.7113736
256655	10.6960106
256683	2.3768912
256809	14.9744148
256829	2.2517917
256962	5.2541806
257019	5.3480053
257075	33.2764773
257084	5.3480053
257140	8.8084793
257174	9.9829432
257204	15.7625419
257223	6.8065522
257267	2.2517917
257400	10.6960106
257428	2.7730398
257536	99.8294319
257539	29.9488296
257549	8.0942783
257586	2.3768912
257712	37.436037
257720	2.4152282
257844	11.5187806
257870	149.7441478
257872	33.2764773
257881	0.8706055
258225	1.5680015
258416	2.747599
258525	2.186046
258662	1.4126806
258874	0.9230591
259198	2.2503542
259330	3.8424535
259407	36.94374
259415	49.1090462
259421	8.9207381
259454	97.8909169
259457	0.8136213
259816	1.3122806
260008	4.2566354
260058	24.8939677
260064	0.9054804
260175	0.4292338
260335	0.11056
260894	0.2822057
261113	4.7540806
261126	1.9936467
261157	2.4721219
261182	3.0901524
261202	0.35932
261374	0.5567842
261485	8.8290068
261492	1.4046147
261536	3.4335026
261554	0.0673236
262472	0.4204289
262619	0.5282312
262736	0.813198
262812	0.1688608
263178	0.8704655
263249	0.187282
263579	1.5846935
263618	1.7658014
263653	3.8626905
263669	0.287456
263884	2.575127
263908	1.1885201
263960	0.8240406
264035	0.386269
264195	3.8626905
264211	7.7253809
264219	0.0889252
264914	0.2199397
265195	0.1635001
265573	0.5518129
265685	0.0851282
266411	1.1036258
266467	30.9015238
266469	3.252792
266488	0.2060102
266788	3.4335026
266806	0.5193533
266925	5.150254
266937	2.8092294
266959	6.8670053
266968	5.6184589
266979	0.042889
268420	2.2890018
268447	20.6010159
268450	20.6010159
268453	20.6010159
268456	30.9015238
268458	3.252792
268477	0.4262279
268622	0.3886984
268781	0.1117596
269334	0.357243
269507	0.4790934
269636	0.0912896
270313	0.1216595
270821	0.0843152
271554	3.4335026
271572	0.4646846
271705	0.2522573
271950	4.4145034
271964	0.3014783
272169	0.0664549
273099	0.0613125
274107	0.1364306
274560	0.5618459
274670	0.4544342
274806	0.1471501
275226	0.5670004
275335	0.2032995
275639	1.4372802
275682	0.4573187
275817	0.3540124
275991	0.9186796
276058	0.9707181
276121	0.5579506
276230	0.2388325
276446	2.8432916
276455	0.0044217
276915	0.0077753
277148	0.0699141
277173	0.0233047
277248	0.0056078
277528	0.0227565
277597	0.011806
277730	0.0301961
277782	0.0093464
277950	0.018918
278033	0.0523399
278063	0.0461823
278097	0.0373856
278139	0.0747713
278160	0.7850986
278162	1.5701971
278163	0.7850986
278165	0.0212189
278239	0.3925493
278243	0.523399
278246	0.0123638
278373	0.0119862
278504	0.2616995
278510	0.0280392
278566	0.3925493
278570	0.0682694
278593	0.3925493
278597	0.0541447
278626	0.1427452
278637	0.0245343
278701	0.0523399
278731	0.0035768
279170	0.1046798
279185	0.006306
279434	0.0049222
279753	0.007735
279956	0.2616995
279962	0.0050815
280271	0.0221155
280342	0.0341347
280388	0.015098
280492	0.0040261
280882	0.0461823
280916	0.0136539
281031	0.0075129
281240	0.0155465
281341	0.007851
281541	0.1570197
281551	0.0224314
281621	0.1308498
281633	0.0475817
281666	0.0055484
281949	0.0654249
281973	0.0436166
282009	0.041321
282047	0.0327124
282095	0.2616995
282101	0.0448628
282136	0.0327124
282184	0.0049533
282501	0.0163562
282597	0.0436166
282633	0.523399
282636	0.0523399
282666	0.015702
282766	0.0091824
282937	0.0475817
282970	0.0237909
283036	0.006086
283294	0.0523399
283324	0.0165284
283419	0.0603922
283445	0.0628079
283470	0.0682694
283493	0.0131949
283612	1.5701971
283613	0.1427452
283624	0.082642
283643	0.1427452
283654	0.0713726
283676	0.0117179
283810	0.0087233
283990	0.0053408
284284	0.0198759
284363	0.0160224
284461	0.7850986
284463	0.0218083
284535	0.0078904
284734	0.0178431
284822	0.0245343
284886	0.0080938
285080	0.0070098
285304	0.0084876
285489	0.1726019
285545	0.3048867
285601	21.5788617
285602	0.8087184
285635	15.0167431
285637	3.8460846
285646	0.8057132
285693	0.0705537
286257	0.1598085
286506	0.9474361
286548	1.7301006
286571	0.3108775
286699	0.2471572
286860	0.846645
286907	0.6217549
286971	2.3407244
286988	0.268867
287136	1.5304736
287162	0.2162626
287346	0.5684616
287416	13.2641047
287419	2.4870196
287435	0.0300093
288761	0.2947579
288896	0.710577
288952	39.7923142
288953	0.1287777
289262	0.3209058
289386	0.7507984
289439	0.2550789
289595	0.2397127
289761	19.8961571
289763	0.1722611
289994	0.2300134
290167	1.1703622
290201	0.9474361
290243	0.9043708
290287	0.2670625
290436	0.4573829
290523	0.1239636
290844	0.1671946
291082	0.2725501
291228	0.169329
291463	0.5767002
291532	0.3979231
291632	0.1630833
291876	0.9948079
291916	0.2313507
292088	0.2947579
292223	0.0956546
292639	0.0456858
293510	0.2904548
293647	0.2223034
293826	0.092756
294255	0.4852721
294337	0.1220623
294663	2.3407244
294680	1.1369233
294715	0.0992327
295116	0.2904548
295253	1.4737894
295280	3.3160262
295292	1.2058277
295325	0.0486459
296143	3.3160262
296155	0.4278743
296248	9.9480785
296252	0.6981108
296309	0.2426361
296473	0.3084676
296602	0.3316026
296722	0.2340724
296892	0.3939833
296993	0.5767002
297062	0.121689
297389	0.0443122
298287	6.6320524
298293	0.268867
298441	0.0546598
299169	0.5604551
299240	1.8087416
299262	0.41023
299359	0.1117762
299715	0.0892204
300161	0.2260927
300337	0.3718908
300444	0.2162626
300628	0.2072516
300820	0.1058306
301196	0.1117762
301552	0.8650503
301598	0.3901207
301700	0.4278743
301793	0.0306803
303090	5.6846163
303097	9.9480785
303101	1.5304736
303127	1.5304736
303153	2.0943323
303172	0.0989859
303574	6.6320524
303580	0.2617915
303732	0.1624176
303977	0.8650503
304023	1.3264105
304053	1.3264105
304083	0.5851811
304151	0.5939151
304218	2.8423082
304232	0.0277298
305667	0.3401052
305784	3.9792314
305794	3.6174831
305805	9.9480785
305809	3.9792314
305819	4.4213682
305828	0.9474361
305870	1.7301006
305893	1.6580131
305917	0.4681449
306002	0.080065
306499	0.2600805
306652	0.3718908
306759	0.0390504
307778	0.1275395
308090	3.3160262
308102	3.3160262
308114	4.4213682
308123	0.4019426
308222	2.3407244
308239	0.7507984
308292	0.7507984
308345	2.2106841
308363	0.9705442
308404	7.9584628
308409	1.3721488
308438	4.4213682
308447	0.4912631
308528	1.3721488
308557	0.4278743
308650	0.5939151
308717	5.6846163
308724	2.3407244
308741	3.0609472
308754	0.1479268
309023	0.1348892
309318	3.6174831
309329	0.9474361
309371	0.0487651
310187	0.1156753
310531	0.1452274
310805	0.4471047
310894	0.1194964
311227	0.9474361
311269	0.4421368
311359	0.5451002
311432	0.6632052
311492	0.5451002
311565	0.0829007
312045	0.060659
312701	0.41023
312798	0.4794255
312881	0.1679001
313118	0.1283623
313428	1.1703622
313462	0.812088
313511	0.3490554
313625	0.0300546
314949	0.315812
315075	0.1776443
315299	0.2862756
315438	3.3160262
315450	1.7301006
315473	19.8961571
315475	0.3014569
315607	5.6846163
315614	1.9896157
315634	3.9792314
315644	0.1941088
315849	1.3721488
315878	0.710577
315934	0.1416097
316215	0.0298293
317549	3.9792314
317559	1.8948721
317580	0.6029139
317646	0.0888221
318094	0.4325252
318186	0.0874556
318641	0.1776443
318865	1.8948721
318886	2.2106841
318904	39.7923142
318905	0.4794255
318988	1.283623
319019	0.4521854
319107	0.1800557
319328	0.552671
319400	0.315812
319526	0.3014569
319658	0.0934092
320084	0.1999614
320283	0.4471047
320372	0.5604551
320443	0.6121894
320508	2.6528209
320523	0.1339809
320820	4.4213682
320829	0.1209493
321158	0.2583917
321312	0.0288769
322690	0.3718908
322797	0.7507984
322850	1.8087416
322872	0.2139372
323058	0.2340724
323228	0.2617915
323380	0.1598085
323629	0.4372782
323720	0.2411655
323885	0.1279496
324196	0.00892
328657	1.1369233
328692	0.4681449
328777	0.631624
328840	0.1036258
329224	0.2534542
329381	0.5767002
329450	0.0923256
329881	0.1117762
330237	39.7923142
330238	0.1817001
330457	0.9254027
330500	1.3264105
330530	6.6320524
330536	0.1518791
330798	0.1247408
331117	0.0525658
331874	0.236859
332042	0.2802276
332184	0.0736895
332724	1.5916926
332749	2.6528209
332764	0.1737656
332993	0.0866935
333452	0.552671
333524	0.1275395
333836	0.0914766
334271	0.8842736
334316	7.9584628
334321	0.0632628
334950	0.2782679
335093	0.2600805
335246	0.652333
335307	1.1053421
335343	1.0471662
335381	0.2072516
335573	0.0522895
336334	0.4769569
336417	0.578952
336483	0.0428127
337348	0.2114546
337512	2.8696268
337523	3.016013
337532	0.3795747
337596	0.7390807
337624	0.066952
337875	1.8719552
337883	0.7158041
337902	0.5770967
337923	0.8010396
337937	0.6615678
337950	0.5548079
337963	0.3225154
337982	0.0877864
338039	0.1113828
338081	0.1532899
338111	0.2189856
338132	0.1094928
338174	0.0958062
338222	0.061316
338297	0.1999434
338320	0.0686373
338387	0.0836127
338442	0.2874186
338458	0.0718546
338522	0.0199078
338753	0.7664496
338759	0.1313914
338794	0.353746
338807	0.0312837
338954	0.0638708
339026	0.0510966
339116	0.0574837
339196	0.9197395
339201	0.0647704
339272	1.1496743
339276	0.2554832
339294	0.0174855
339557	0.353746
339570	0.5748372
339578	0.0666478
339647	0.0621446
339721	0.038972
339839	0.0393051
339956	0.3832248
339968	1.5328991
339971	0.0729952
340034	0.0356488
340163	0.3065798
340178	0.7664496
340184	0.353746
340197	0.0280408
340361	0.1839479
340386	0.0370863
340510	0.9197395
340515	0.076645
340575	0.030658
340725	0.2874186
340741	0.2090317
340763	0.0376942
340885	0.2090317
340907	0.1532899
340937	0.0696772
341003	1.5328991
341006	0.1916124
341030	0.0291057
341188	0.1045158
341232	0.0437971
341337	0.0326149
341478	0.5109664
341487	0.1642392
341515	1.5328991
341518	1.5328991
341521	0.0333239
341659	0.0753885
341720	0.0403395
341834	0.1277416
341870	0.1210184
341908	0.0978446
341955	0.1021933
342000	0.0821196
342056	0.1021933
342101	0.0638708
342173	0.0262783
342348	0.0194038
342585	0.0207149
342807	0.0605092
342883	0.0901705
342934	0.2189856
342955	0.3832248
342967	0.0186939
343213	0.0370863
343337	0.1313914
343372	0.3284784
343386	0.0666478
343455	0.353746
343468	1.5328991
343471	0.2420367
343490	4.5986974
343491	1.5328991
343494	0.2554832
343512	0.0225426
343716	0.0129541
344071	0.7664496
344077	0.176873
344103	0.0264293
344277	0.0718546
344341	2.2993487
344343	0.0450853
344445	0.0484073
344540	0.353746
344553	0.0278709
344718	0.093851
344767	0.0179637
345023	0.7664496
345029	0.0494484
345122	4.5986974
345123	0.0396439
345239	0.093851
345288	0.0479031
345384	0.0225426
345588	0.0166018
345865	0.0238274
346058	0.010311
346504	0.2189856
346525	0.0999717
346571	0.009328
347064	0.0094429
347551	0.0656957
347621	0.0333239
347759	0.025691
347938	0.0190029
348180	0.0359273
348308	1.1496743
348312	0.0304549
348463	0.1277416
348499	0.0270512
348669	0.0323852
348811	0.056774
348892	0.093851
348941	0.2090317
348963	1.1496743
348967	0.3832248
348979	0.0589577
349057	0.076645
349117	0.0270512
349287	0.5109664
349296	0.0741725
349358	0.1999434
349381	0.007888
349964	0.0127742
350324	0.4598697
350334	0.0541023
350419	0.2420367
350438	0.1532899
350468	0.2299349
350488	0.0729952
350551	0.0314979
350697	0.077944
